DATE                                    TITRE_LIVRE                             TITRE_CHAPITRE                          SOURCE_LIVRE                            
2022-12-12 02:18:51                     the-essence-of-cultivation              Chapter 21: True to Form (10)           https://www.royalroad.com/fiction/34710/the-essence-of-cultivation/chapter/854333/chapter-21-true-to-form-10                                    TEOC
2022-12-12 02:21:24                     the-essence-of-cultivation              Chapter 21: True to Form (10)           https://www.royalroad.com/fiction/34710/the-essence-of-cultivation/chapter/854333/chapter-21-true-to-form-10                                    TEOC
2022-12-12 02:23:57                     god-rank-upgrade-system                 chapter-50                              https://boxnovel.com/novel/god-rank-upgrade-system/chapter-50/                                    GRUS
2022-12-12 02:23:58                     god-rank-upgrade-system                 chapter-51                              https://boxnovel.com/novel/god-rank-upgrade-system/chapter-51/                                    GRUS
2022-12-12 02:24:45                     god-rank-upgrade-system                 chapter-51                              https://boxnovel.com/novel/god-rank-upgrade-system/chapter-51/                                    GRUS
2022-12-12 09:59:05                     Reverend-Insanity                       Chapter 49 No ...                       https://www.lightnovelpub.com/novel/reverend-insanity-172/chapter-49                                      RI
2022-12-12 09:59:06                     Reverend-Insanity                       Chapter-50-Middle-Stage                 https://www.lightnovelpub.com/novel/reverend-insanity-172/chapter-50                                      RI
2022-12-12 10:01:06                     Reverend-Insanity                       Chapter-50-Middle-Stage                 https://www.lightnovelpub.com/novel/reverend-insanity-172/chapter-50                                      RI
2022-12-13 01:54:45                     Reverend-Insanity                       Chapter 101 Th ...                      https://www.lightnovelpub.com/novel/reverend-insanity-172/chapter-101                                      RI
2022-12-13 11:23:25                     Reverend-Insanity                       Chapter-160-Astounding-applause         https://www.lightnovelpub.com/novel/reverend-insanity-172/chapter-160                                      RI
2022-12-14 02:05:35                     outside-of-time                         chapter-222                             https://boxnovel.com/novel/outside-of-time/chapter-222/                                     OOT
2022-12-14 02:07:15                     the-great-genetic-era                   chapter-505                             https://boxnovel.com/novel/the-great-genetic-era/chapter-505/                                    TGGE
2022-12-16 18:27:20                     the-great-genetic-era                   chapter-514                             https://boxnovel.com/novel/the-great-genetic-era/chapter-514/                                    TGGE
2022-12-16 18:29:44                     outside-of-time                         chapter-229                             https://boxnovel.com/novel/outside-of-time/chapter-229/                                     OOT
2022-12-18 02:32:49                     outside-of-time                         chapter-232                             https://boxnovel.com/novel/outside-of-time/chapter-232/                                     OOT
2022-12-18 02:34:25                     the-great-genetic-era                   chapter-517                             https://boxnovel.com/novel/the-great-genetic-era/chapter-517/                                    TGGE
2022-12-18 05:53:26                     Blood-Legacy -New-World-of-Doom         Chapter-50-To-Change-The-World          https://www.lightnovelpub.com/novel/blood-legacy-new-world-of-doom-1468/chapter-50                                  BLNWOD
2022-12-18 05:53:46                     Blood-Legacy -New-World-of-Doom         Chapter-100-Ikaris-Vs-Liam              https://www.lightnovelpub.com/novel/blood-legacy-new-world-of-doom-1468/chapter-100                                  BLNWOD
2022-12-18 05:53:55                     Blood-Legacy -New-World-of-Doom         Chapter-120-Vampire                     https://www.lightnovelpub.com/novel/blood-legacy-new-world-of-doom-1468/chapter-120                                  BLNWOD
2022-12-19 02:34:31                     the-great-genetic-era                   chapter-520                             https://boxnovel.com/novel/the-great-genetic-era/chapter-520/                                    TGGE
2022-12-19 10:37:01                     super rich fantas ...                   Chapter 50    ...                       https://novelbin.net/n/super-rich-fantasy-i-grow-stronger-by-spending-money/cchapter-50-a-dignified-spiritual-beast-was                               SRFIGSBSM
2022-12-19 10:37:16                     super rich fantas ...                   Chapter 100   Yo ...                    https://novelbin.net/n/super-rich-fantasy-i-grow-stronger-by-spending-money/cchapter-100-you-cant-talk-about-people                               SRFIGSBSM
2022-12-19 10:37:36                     super rich fantas ...                   Chapter 150   Th ...                    https://novelbin.net/n/super-rich-fantasy-i-grow-stronger-by-spending-money/cchapter-150-the-appearance-of-the-mastermind                               SRFIGSBSM
2022-12-19 19:34:35                     outside-of-time                         chapter-237                             https://boxnovel.com/novel/outside-of-time/chapter-237/                                     OOT
2022-12-19 19:44:36                     the-great-genetic-era                   chapter-523                             https://boxnovel.com/novel/the-great-genetic-era/chapter-523/                                    TGGE
2022-12-21 05:15:49                     outside-of-time                         chapter-241                             https://boxnovel.com/novel/outside-of-time/chapter-241/                                     OOT
2022-12-22 00:06:56                     outside-of-time                         chapter-243                             https://boxnovel.com/novel/outside-of-time/chapter-243/                                     OOT
2022-12-22 00:10:21                     Shadow-Slave                            Chapter-624-A-New-Day                   https://www.lightnovelpub.com/novel/shadow-slave-1365/chapter-624                                      SS
2022-12-22 21:04:59                     super rich fantas ...                   Chapter 196   19 ...                    https://novelbin.net/n/super-rich-fantasy-i-grow-stronger-by-spending-money/cchapter-196-196-they-were-actually-standing-on-the-dragons-skeleton                               SRFIGSBSM
2022-12-23 11:14:08                     the-great-genetic-era                   chapter-534                             https://boxnovel.com/novel/the-great-genetic-era/chapter-534/                                    TGGE
2022-12-24 02:02:55                     I-Became-The-Pope,-Now-What             Chapter-285-285.-Cardinal-Is-Too-Loyal  https://www.lightnovelpub.com/novel/i-became-the-pope-now-what-1425/chapter-285                                  IBTPNW
2022-12-25 02:03:40                     I-Became-The-Pope,-Now-What             Chapter-286-286.-The-Newton-Moment      https://www.lightnovelpub.com/novel/i-became-the-pope-now-what-1425/chapter-286                                  IBTPNW
2022-12-25 04:10:25                     outside-of-time                         chapter-249                             https://boxnovel.com/novel/outside-of-time/chapter-249/                                     OOT
2022-12-25 21:45:43                     outside-of-time                         chapter-252                             https://boxnovel.com/novel/outside-of-time/chapter-252/                                     OOT
2022-12-25 22:13:06                     the-great-genetic-era                   chapter-541                             https://boxnovel.com/novel/the-great-genetic-era/chapter-541/                                    TGGE
2022-12-27 05:37:18                     Blood-Legacy -New-World-of-Doom         Chapter-110-Magic,-Mana-and-Character   https://www.lightnovelpub.com/novel/blood-legacy-new-world-of-doom-1468/chapter-110                                  BLNWOD
2022-12-27 05:37:47                     Blood-Legacy -New-World-of-Doom         Chapter-125-Reunion-With-An-Old-Friend  https://www.lightnovelpub.com/novel/blood-legacy-new-world-of-doom-1468/chapter-125                                  BLNWOD
2022-12-27 19:27:11                     the-great-genetic-era                   chapter-547                             https://boxnovel.com/novel/the-great-genetic-era/chapter-547/                                    TGGE
2022-12-27 19:28:58                     outside-of-time                         chapter-258                             https://boxnovel.com/novel/outside-of-time/chapter-258/                                     OOT
2022-12-28 09:50:09                     A-Wizards-Secret                        Chapter-62-The-Strange-Bandits-II       https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-62                                     AWS
2022-12-28 09:50:23                     A-Wizards-Secret                        Chapter-112-Peaceful-Life-II            https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-112                                     AWS
2022-12-28 09:50:24                     A-Wizards-Secret                        Chapter-113-Options                     https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-113                                     AWS
2022-12-29 06:26:32                     A-Wizards-Secret                        Chapter-163-Wizard-Heghar               https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-163                                     AWS
2022-12-29 06:26:46                     A-Wizards-Secret                        Chapter-213-The-First-Form              https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-213                                     AWS
2022-12-29 06:27:00                     A-Wizards-Secret                        Chapter-263-A-Life-Saving-Objec         https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-263                                     AWS
2022-12-29 06:27:11                     A-Wizards-Secret                        Chapter-300-A-Hundred-Years-Time-Limi   https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-300                                     AWS
2022-12-29 09:43:44                     Mage-Adam                               Chapter-10-Departure                    https://www.lightnovelpub.com/novel/mage-adam-1478/chapter-10                               Mage Adam
2022-12-29 09:43:47                     Mage-Adam                               Chapter-20-Conflict                     https://www.lightnovelpub.com/novel/mage-adam-1478/chapter-20                               Mage Adam
2022-12-29 09:43:50                     Mage-Adam                               Chapter-30-A-New-Method-of-Meditation   https://www.lightnovelpub.com/novel/mage-adam-1478/chapter-30                               Mage Adam
2022-12-29 09:43:52                     Mage-Adam                               Chapter-40-The-Egg                      https://www.lightnovelpub.com/novel/mage-adam-1478/chapter-40                               Mage Adam
2022-12-29 09:43:54                     Mage-Adam                               Chapter-45-The-Antimage-(3)             https://www.lightnovelpub.com/novel/mage-adam-1478/chapter-45                               Mage Adam
2022-12-29 09:44:33                     Mage-Adam                               Chapter-45-The-Antimage-(3)             https://www.lightnovelpub.com/novel/mage-adam-1478/chapter-45                               Mage Adam
2022-12-30 02:44:42                     mage-adam                               Chapter 95                              https://novelhi.com/s/Mage-Adam/95                                     mage adam
2022-12-30 02:44:46                     mage-adam                               Chapter 110                             https://novelhi.com/s/Mage-Adam/110                                    mage adam
2023-01-01 20:01:19                     A-Wizards-Secret                        Chapter-350-Fulfilling-a-Promise-II     https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-350                                     AWS
2023-01-01 20:01:36                     A-Wizards-Secret                        Chapter 40 ...                          https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-400                                     AWS
2023-01-01 20:01:36                     A-Wizards-Secret                        Chapter 40 ...                          https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-401                                     AWS
2023-01-02 05:10:40                     the-great-genetic-era                   chapter-569                             https://boxnovel.com/novel/the-great-genetic-era/chapter-569/                                    TGGE
2023-01-02 05:11:50                     outside-of-time                         chapter-273                             https://boxnovel.com/novel/outside-of-time/chapter-273/                                     OOT
2023-01-02 05:16:37                     Shadow-Slave                            Chapter-644-My-Enemy                    https://www.lightnovelpub.com/novel/shadow-slave-1365/chapter-644                                      SS
2023-01-03 19:03:55                     A-Wizards-Secret                        Chapter-450-A-New-Dimension-II          https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-450                                     AWS
2023-01-03 19:04:11                     A-Wizards-Secret                        Chapter-500-The-Sacred-Place            https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-500                                     AWS
2023-01-03 19:04:28                     A-Wizards-Secret                        Chapter 55 ...                          https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-550                                     AWS
2023-01-03 19:04:45                     A-Wizards-Secret                        Chapter-600-Paul                        https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-600                                     AWS
2023-01-03 19:05:03                     A-Wizards-Secret                        Chapter-650-The-War-Ends                https://www.lightnovelpub.com/novel/a-wizards-secret-440/chapter-650                                     AWS
2023-01-08 11:53:12                     I-Became-The-Pope,-Now-What             Chapter-303-303.-Trouble                https://www.lightnovelpub.com/novel/i-became-the-pope-now-what-1425/chapter-303                                  IBTPNW
2023-01-09 11:00:36                     I-Became-The-Pope,-Now-What             Chapter-306-306.-Declaration-of-Darknesshttps://www.lightnovelpub.com/novel/i-became-the-pope-now-what-1425/chapter-306                                  IBTPNW
2023-01-09 18:20:11                     Outside-of-Time                         Chapter-283-283-What-Is-Sequence        https://www.lightnovelpub.com/novel/outside-of-time-1480/chapter-283                                     OOT
2023-01-10 11:51:12                     outside-of-time                         chapter-295                             https://boxnovel.com/novel/outside-of-time/chapter-295/                                     OOT
2023-01-10 13:55:59                     the-great-genetic-era                   chapter-570                             https://boxnovel.com/novel/the-great-genetic-era/chapter-570/570                                    TGGE
2023-01-10 13:56:20                     the-great-genetic-era                   chapter-595                             https://boxnovel.com/novel/the-great-genetic-era/chapter-595/                                    TGGE
2023-01-11 20:32:19                     the-great-genetic-era                   chapter-599                             https://boxnovel.com/novel/the-great-genetic-era/chapter-599/                                    TGGE
2023-01-11 20:33:30                     outside-of-time                         chapter-300                             https://boxnovel.com/novel/outside-of-time/chapter-300/                                     OOT
2023-01-12 12:52:15                     the-great-genetic-era                   chapter-601                             https://boxnovel.com/novel/the-great-genetic-era/chapter-601/                                    TGGE
2023-01-12 22:27:22                     I-Became-The-Pope,-Now-What             Chapter-310-310.-Stronger-Than-Before   https://www.lightnovelpub.com/novel/i-became-the-pope-now-what-1425/chapter-310                                  IBTPNW
2023-01-12 22:28:20                     outside-of-time                         chapter-303                             https://boxnovel.com/novel/outside-of-time/chapter-303/                                     OOT
2023-01-12 22:31:56                     tanky-mage-system                       chapter-20                              https://boxnovel.com/novel/tanky-mage-system/chapter-20/                                     TMS
2023-01-12 22:31:56                     tanky-mage-system                       chapter-21                              https://boxnovel.com/novel/tanky-mage-system/chapter-21/                                     TMS
2023-01-13 18:33:29                     outside-of-time                         chapter-306                             https://boxnovel.com/novel/outside-of-time/chapter-306/                                     OOT
2023-01-13 18:35:42                     the-great-genetic-era                   chapter-605                             https://boxnovel.com/novel/the-great-genetic-era/chapter-605/                                    TGGE
2023-01-13 20:00:32                     outside-of-time                         chapter-306                             https://boxnovel.com/novel/outside-of-time/chapter-306/                                     OOT
2023-01-13 20:03:01                     Idle-Mage -Humanitys-Strongest-Backer   Chapter 24 ...                          https://www.lightnovelpub.com/novel/idle-mage-humanitys-strongest-backer-1454/chapter-241                                   IMHSB
2023-01-14 21:18:27                     Genius-Warlock                          Chapter-135                             https://www.lightnovelpub.com/novel/genius-warlock-1431/chapter-135                                      GW
2023-01-15 17:05:15                     the-great-genetic-era                   chapter-611                             https://boxnovel.com/novel/the-great-genetic-era/chapter-611/                                    TGGE
2023-01-15 17:07:16                     astral-pet-store-boxnovel               chapter-1581-end                        https://boxnovel.com/novel/astral-pet-store-boxnovel/chapter-1581-end/                                    APSB
2023-01-15 17:09:30                     Shadow-Slave                            Chapter-671-Thunderstruck               https://www.lightnovelpub.com/novel/shadow-slave-1365/chapter-671                                      SS
2023-01-16 07:13:28                     Shadow-Slave                            Chapter-673-War-Masters                 https://www.lightnovelpub.com/novel/shadow-slave-1365/chapter-673                                      SS
2023-01-16 07:15:48                     outside-of-time                         chapter-308                             https://boxnovel.com/novel/outside-of-time/chapter-308/                                     OOT
2023-01-16 19:59:28                     the-great-genetic-era                   chapter-614                             https://boxnovel.com/novel/the-great-genetic-era/chapter-614/                                    TGGE
2023-01-17 04:33:18                     Supreme-Magus-(Web-Novel)               Chapter-254-Learning-Part-2             https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-254                                    SM(N
2023-01-17 19:25:51                     Supreme-Magus-(Web-Novel)               Chapter-309-Traitor-Part-3              https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-309                                    SM(N
2023-01-17 19:25:51                     Supreme-Magus-(Web-Novel)               Chapter-310-Traitor-Part-4              https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-310                                    SM(N
2023-01-18 00:27:17                     Supreme-Magus-(Web-Novel)               Chapter-358-Unexpected-Helper-Part-2    https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-358                                    SM(N
2023-01-18 00:27:17                     Supreme-Magus-(Web-Novel)               Chapter-359-The-Master-Part-1           https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-359                                    SM(N
2023-01-19 00:14:08                     the-great-genetic-era                   chapter-620                             https://boxnovel.com/novel/the-great-genetic-era/chapter-620/                                    TGGE
2023-01-19 00:16:18                     the-great-genetic-era                   chapter-620                             https://boxnovel.com/novel/the-great-genetic-era/chapter-620/                                    TGGE
2023-01-19 21:09:05                     the-great-genetic-era                   chapter-621                             https://boxnovel.com/novel/the-great-genetic-era/chapter-621/                                    TGGE
2023-01-20 06:27:17                     the-great-genetic-era                   chapter-624                             https://boxnovel.com/novel/the-great-genetic-era/chapter-624/                                    TGGE
2023-01-20 06:28:51                     I-Became-The-Pope,-Now-What             Chapter-320-320.-A-Womans-Need          https://www.lightnovelpub.com/novel/i-became-the-pope-now-what-1425/chapter-320                                  IBTPNW
2023-01-20 18:44:48                     Supreme-Magus-(Web-Novel)               Chapter-369-Symphony-Part-1             https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-369                                    SM(N
2023-01-20 18:44:48                     Supreme-Magus-(Web-Novel)               Chapter-370-Symphony-Part-2             https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-370                                    SM(N
2023-01-20 20:55:22                     Supreme-Magus-(Web-Novel)               Chapter-390-Fun-Times-Part-2            https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-390                                    SM(N
2023-01-20 20:55:22                     Supreme-Magus-(Web-Novel)               Chapter-391-Failsafe-Part-1             https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-391                                    SM(N
2023-01-20 20:55:44                     Supreme-Magus-(Web-Novel)               Chapter-391-Failsafe-Part-1             https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-391                                    SM(N
2023-01-21 00:32:19                     Supreme-Magus-(Web-Novel)               Chapter-442-Search-Part-2               https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-442                                    SM(N
2023-01-21 12:44:41                     Supreme-Magus-(Web-Novel)               Chapter-462-Foul-Moon-Part-4            https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-462                                    SM(N
2023-01-21 12:44:46                     Supreme-Magus-(Web-Novel)               Chapter-482-Vacation-Part-2             https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-482                                    SM(N
2023-01-21 12:44:51                     Supreme-Magus-(Web-Novel)               Chapter-502-Fury-Part-2                 https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-502                                    SM(N
2023-01-21 12:44:55                     Supreme-Magus-(Web-Novel)               Chapter-522-Unexpected-Gift-Part-2      https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-522                                    SM(N
2023-01-21 12:45:01                     Supreme-Magus-(Web-Novel)               Chapter 542 Th ...                      https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-542                                    SM(N
2023-01-21 12:45:06                     Supreme-Magus-(Web-Novel)               Chapter-562-A-New-Enemy-Part-2          https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-562                                    SM(N
2023-01-21 12:45:11                     Supreme-Magus-(Web-Novel)               Chapter-582-Tactics-and-Strategy-Part-4 https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-582                                    SM(N
2023-01-21 12:45:17                     Supreme-Magus-(Web-Novel)               Chapter-602-Retribution-Part-2          https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-602                                    SM(N
2023-01-23 08:09:44                     Supreme-Magus-(Web-Novel)               Chapter 652  ...                        https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-652                                    SM(N
2023-01-23 17:17:36                     Supreme-Magus-(Web-Novel)               Chapter-662-From-Bad-to-Worse-Part-4    https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-662                                    SM(N
2023-01-23 17:17:36                     Supreme-Magus-(Web-Novel)               Chapter-663-Battle-of-Wits-Part-1       https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-663                                    SM(N
2023-01-23 17:24:05                     Supreme-Magus-(Web-Novel)               Chapter-712-Green-Array-Part-2          https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-712                                    SM(N
2023-01-23 17:24:05                     Supreme-Magus-(Web-Novel)               Chapter-713-Despair-Part-1              https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-713                                    SM(N
2023-01-23 17:27:23                     Supreme-Magus-(Web-Novel)               Chapter-702-Split-Part-2                https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-702                                    SM(N
2023-01-24 02:50:37                     Supreme-Magus-(Web-Novel)               Chapter-752-Secrets-of-the-Trade-Part-2 https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-752                                    SM(N
2023-01-24 20:26:13                     Supreme-Magus-(Web-Novel)               Chapter-762-Fright-Night-Part-2         https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-762                                    SM(N
2023-01-24 20:26:36                     Supreme-Magus-(Web-Novel)               Chapter-772-Spirit-Magic-Spells-Part-2  https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-772                                    SM(N
2023-01-24 23:05:40                     Supreme-Magus-(Web-Novel)               Chapter-806-Empress-Gambit-Part-2       https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-806                                    SM(N
2023-01-24 23:05:40                     Supreme-Magus-(Web-Novel)               Chapter-807-Laruel-Part-1               https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-807                                    SM(N
2023-01-24 23:09:25                     Supreme-Magus-(Web-Novel)               Chapter-847-Dograth-Part-1              https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-847                                    SM(N
2023-01-24 23:09:26                     Supreme-Magus-(Web-Novel)               Chapter-848-Dograth-Part-2              https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-848                                    SM(N
2023-01-25 02:10:07                     Supreme-Magus-(Web-Novel)               Chapter-897-Back-Home-Part-1            https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-897                                    SM(N
2023-01-25 02:10:07                     Supreme-Magus-(Web-Novel)               Chapter-898-Back-Home-Part-2            https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-898                                    SM(N
2023-01-26 14:55:15                     Supreme-Magus-(Web-Novel)               Chapter-917-Master-and-Students-Part-1  https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-917                                    SM(N
2023-01-26 14:55:21                     Supreme-Magus-(Web-Novel)               Chapter-937-Genius-and-Madness-Part-1   https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-937                                    SM(N
2023-01-26 14:59:56                     Supreme-Magus-(Web-Novel)               Chapter 95 ...                          https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-957                                    SM(N
2023-01-26 15:00:02                     Supreme-Magus-(Web-Novel)               Chapter 977 Plan ...                    https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-977                                    SM(N
2023-01-27 16:20:35                     Supreme-Magus-(Web-Novel)               Chapter-1017-Orions-Wrath-Part-1        https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1017                                    SM(N
2023-01-28 16:40:35                     Supreme-Magus-(Web-Novel)               Chapter-1047-Harbingers-Part-1          https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1047                                    SM(N
2023-01-28 16:44:58                     Supreme-Magus-(Web-Novel)               Chapter-1077-Bytras-Legacy-Part-1       https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1077                                    SM(N
2023-01-28 16:47:30                     Supreme-Magus-(Web-Novel)               Chapter-1126-A-Forgemasters-Pride-Part-2https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1126                                    SM(N
2023-01-28 16:56:11                     Supreme-Magus-(Web-Novel)               Chapter-1176-Painful-Past-Part-2        https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1176                                    SM(N
2023-01-28 16:58:03                     Supreme-Magus-(Web-Novel)               Chapter-1226-Soul-Vision-(Part-2)       https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1226                                    SM(N
2023-01-28 16:59:55                     Supreme-Magus-(Web-Novel)               Chapter-1276-Craftsmans-Pride-(Part-2)  https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1276                                    SM(N
2023-01-28 17:01:47                     Supreme-Magus-(Web-Novel)               Chapter-1326-Royal-Summon-(Part-2)      https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1326                                    SM(N
2023-01-28 17:03:39                     Supreme-Magus-(Web-Novel)               Chapter-1376-Living-and-Undead-(Part-2) https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1376                                    SM(N
2023-01-30 05:00:41                     I-Became-The-Pope,-Now-What             Chapter-331-331.-Chonky-Meets-Big-Mum   https://www.lightnovelpub.com/novel/i-became-the-pope-now-what-1425/chapter-331                                  IBTPNW
2023-01-30 05:00:50                     I-Became-The-Pope,-Now-What             Chapter-330-330.-Era-Of-InventionsBeginshttps://www.lightnovelpub.com/novel/i-became-the-pope-now-what-1425/chapter-330                                  IBTPNW
2023-01-30 05:00:50                     I-Became-The-Pope,-Now-What             Chapter-331-331.-Chonky-Meets-Big-Mum   https://www.lightnovelpub.com/novel/i-became-the-pope-now-what-1425/chapter-331                                  IBTPNW
2023-01-30 05:01:17                     I-Became-The-Pope,-Now-What             Chapter-331-331.-Chonky-Meets-Big-Mum   https://www.lightnovelpub.com/novel/i-became-the-pope-now-what-1425/chapter-331                                  IBTPNW
2023-01-31 03:06:27                     the-great-genetic-era                   chapter-656                             https://boxnovel.com/novel/the-great-genetic-era/chapter-656/                                    TGGE
2023-02-02 00:11:34                     Supreme-Magus-(Web-Novel)               Chapter 133 ...                         https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1336                                    SM(N
2023-02-02 00:11:55                     Supreme-Magus-(Web-Novel)               Chapter 1346 Int ...                    https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1346                                    SM(N
2023-02-02 00:11:58                     Supreme-Magus-(Web-Novel)               Chapter-1356-Parents-and-Gifts-(Part-2) https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1356-01122116                                    SM(N
2023-02-02 00:12:02                     Supreme-Magus-(Web-Novel)               Chapter-1366-Travelling-Tavern-(Part-2) https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1366                                    SM(N
2023-02-02 00:12:05                     Supreme-Magus-(Web-Novel)               Chapter-1376-Living-and-Undead-(Part-2) https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1376                                    SM(N
2023-02-02 00:13:49                     Supreme-Magus-(Web-Novel)               Chapter-1386-Rebellious-Phase-(Part-2)  https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1386                                    SM(N
2023-02-02 00:13:52                     Supreme-Magus-(Web-Novel)               Chapter 139 ...                         https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1396                                    SM(N
2023-02-02 00:13:55                     Supreme-Magus-(Web-Novel)               Chapter-1406-Altered-Beasts-(Part-2)    https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1406                                    SM(N
2023-02-02 00:13:59                     Supreme-Magus-(Web-Novel)               Chapter-1416-The-Final-Step-(Part-2)    https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1416                                    SM(N
2023-02-02 00:14:02                     Supreme-Magus-(Web-Novel)               Chapter-1426-Filling-The-Void-(Part-2)  https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1426                                    SM(N
2023-02-02 00:14:07                     Supreme-Magus-(Web-Novel)               Chapter-1436-Davross-And-Darwen-(Part-2)https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1436                                    SM(N
2023-02-02 00:22:27                     Supreme-Magus-(Web-Novel)               Chapter-1376-Living-and-Undead-(Part-2) https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1376                                    SM(N
2023-02-02 00:24:25                     Supreme-Magus-(Web-Novel)               Chapter-1426-Filling-The-Void-(Part-2)  https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1426                                    SM(N
2023-02-02 00:26:22                     Supreme-Magus-(Web-Novel)               Chapter-1476-Lost-Magus-(2)             https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1476                                    SM(N
2023-02-02 00:28:20                     Supreme-Magus-(Web-Novel)               Chapter-1526-Going-All-Out-(2)          https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1526                                    SM(N
2023-02-02 00:30:17                     Supreme-Magus-(Web-Novel)               Chapter-1576-Nightmares-and-Reality-(2) https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1576                                    SM(N
2023-02-02 05:48:26                     Supreme-Magus-(Web-Novel)               Chapter 139 ...                         https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1396                                    SM(N
2023-02-02 05:51:09                     Supreme-Magus-(Web-Novel)               Chapter 139 ...                         https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1396                                    SM(N
2023-02-02 05:53:06                     Supreme-Magus-(Web-Novel)               Chapter 144 ...                         https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1446                                    SM(N
2023-02-02 05:55:02                     Supreme-Magus-(Web-Novel)               Chapter-1496-In-the-Deep-(2)            https://www.lightnovelpub.com/novel/supreme-magus-384/chapter-1496                                    SM(N
